entry_time,exit_time,side,entry_price,exit_price,reason,net_pnl,funding
1786312080000,1786312320000,1,0.0233616714,0.023335332,confirmed_pivot,-3.126334676550524,0.0
1786312440000,1786312620000,1,0.0234626916,0.023351328799999998,confirmed_pivot,-6.74163148442869,0.0
1786312800000,1786313520000,1,0.023662731599999997,0.022945410000000003,opposite_break,-32.284089365236014,0.0
1786316400000,1786316520000,-1,0.022563486400000003,0.022625524199999997,confirmed_pivot,-4.752227058314633,0.0
1786317420000,1786317720000,-1,0.0223595272,0.0219833958,confirmed_pivot,14.83879663609346,0.0
1786318800000,1786319520000,-1,0.021714656199999998,0.0218473686,confirmed_pivot,-8.117762638120976,0.0
1786320240000,1786320360000,-1,0.0214037184,0.021839367,confirmed_pivot,-22.374228461162986,0.0
1786321020000,1786321620000,-1,0.021180763,0.020924184000000002,confirmed_pivot,10.125888902113505,0.0
1786321740000,1786322100000,-1,0.0208238344,0.0207821556,confirmed_pivot,0.0034964742132279625,0.0
1786323540000,1786324140000,-1,0.0201119768,0.0197719536,confirmed_pivot,14.923409696852922,0.0
1786324800000,1786325280000,-1,0.019431113,0.018956790600000002,confirmed_pivot,22.434870117836155,0.0
1786326360000,1786326840000,-1,0.018831233000000003,0.018468692999999998,confirmed_pivot,17.271310593417056,0.0
1786328760000,1786331100000,-1,0.0184073178,0.0181666326,confirmed_pivot,11.088592690022448,0.0
1786333620000,1786334520000,-1,0.018251349,0.018006600600000002,confirmed_pivot,11.70151727359977,0.27822738965760835
1786334640000,1786335900000,-1,0.017880423200000002,0.019023804,opposite_break,-66.00990446355857,0.0
1786337340000,1786337640000,-1,0.017919415400000003,0.0180856164,confirmed_pivot,-11.284186860247559,0.0
1786338960000,1786339140000,1,0.0183676728,0.0183043384,confirmed_pivot,-5.444696902483837,0.0
1786339500000,1786339740000,-1,0.0176124768,0.0177045402,confirmed_pivot,-7.232396581496235,0.0
1786339920000,1786340160000,-1,0.0174455102,0.0174164826,confirmed_pivot,-0.33443520614269473,0.0
1786340640000,1786340760000,-1,0.017334532399999998,0.0174644922,confirmed_pivot,-9.504659300760988,0.0
1786342380000,1786347000000,1,0.0180726138,0.0256278734,confirmed_pivot,415.6321379921259,0.0
1786347600000,1786348260000,1,0.026636326199999998,0.0269985992,confirmed_pivot,11.587111236083423,0.0
1786358460000,1786360320000,1,0.0289017792,0.031853628,confirmed_pivot,100.03167530945638,0.0
1786369500000,1786369680000,-1,0.0311077772,0.0312072402,confirmed_pivot,-5.200565002117896,0.0
1786370100000,1786370880000,-1,0.0300229942,0.0291998388,confirmed_pivot,25.444916050378513,0.0
1786371660000,1786372080000,-1,0.028579283,0.0268963782,confirmed_pivot,56.94436556718373,0.0
1786392180000,1786392360000,-1,0.028704258,0.0287547498,confirmed_pivot,-3.76079422781108,0.0
1786398240000,1786400880000,1,0.0292898568,0.028949209000000004,opposite_break,-13.618600750550486,0.0
1786402620000,1786402860000,-1,0.0287202548,0.0288047598,confirmed_pivot,-4.945290896235315,0.0
1786404840000,1786405080000,-1,0.028651268599999998,0.028555709999999998,confirmed_pivot,1.3385662581097764,0.0
1786409940000,1786410660000,-1,0.028094380000000002,0.027995598,confirmed_pivot,1.51959295773753,0.0
1786411620000,1786412040000,-1,0.0275074974,0.027552509399999998,confirmed_pivot,-3.6379902302561717,0.0
1786412280000,1786412580000,-1,0.0273555278,0.0269233836,confirmed_pivot,13.81312367147972,0.0
1786412700000,1786413960000,-1,0.026614676,0.027055410000000002,confirmed_pivot,-18.576370646030092,0.0
1786420380000,1786420920000,1,0.028240647,0.0281433702,confirmed_pivot,-6.008180592887995,-0.5670581851754318
1786422960000,1786423620000,1,0.0286337256,0.029039191000000002,confirmed_pivot,12.146253276940062,0.0
1786423800000,1786424760000,1,0.0298569702,0.0294051178,confirmed_pivot,-17.118766056175303,0.0
1786429920000,1786430400000,-1,0.025132972400000002,0.026025204,opposite_break,-37.53594128802679,0.0
1786437660000,1786438200000,-1,0.025159967000000002,0.025120023,confirmed_pivot,-0.41081095217638575,0.0
1786439100000,1786439220000,-1,0.024898019400000002,0.0249719934,confirmed_pivot,-4.974050779316104,0.0
1786442220000,1786442400000,1,0.0258371664,0.025549889000000003,confirmed_pivot,-13.107646951563442,0.0
1786443780000,1786444560000,1,0.025965192,0.0259058178,confirmed_pivot,-4.2843977352449425,0.0
1786447860000,1786448580000,-1,0.022393520400000002,0.02165433,confirmed_pivot,31.042129025858863,0.0
1786449540000,1786449780000,-1,0.021335732000000003,0.0212772546,confirmed_pivot,0.8868358512378709,0.14327507722725424
1786454940000,1786455120000,-1,0.021283742400000003,0.0213612714,confirmed_pivot,-5.646282103094629,0.0
1786457040000,1786457280000,-1,0.021160767,0.0210422076,confirmed_pivot,3.6083959244009973,0.0
1786458120000,1786458360000,-1,0.0210817828,0.021269253,confirmed_pivot,-10.901413698275926,0.0
1786463160000,1786464900000,-1,0.020380923000000002,0.0192568506,confirmed_pivot,53.25643727715384,0.04811955768637171
1786467840000,1786468080000,1,0.0215303052,0.021340730999999998,confirmed_pivot,-10.796188629968915,0.0
1786473600000,1786473720000,-1,0.0200229946,0.0200900172,confirmed_pivot,-5.350628811536561,0.0
1786474080000,1786474500000,-1,0.020015996,0.019963992,confirmed_pivot,0.6007201440288721,0.0
1786474860000,1786475100000,1,0.020284055999999998,0.0202779436,confirmed_pivot,-2.3010387863254516,0.0
1786476180000,1786476300000,-1,0.019771045,0.019828964999999997,confirmed_pivot,-4.9324661392453475,0.0
1786477260000,1786477320000,-1,0.0197980396,0.019869973200000002,confirmed_pivot,-5.637003211166463,0.0
1786477680000,1786480200000,-1,0.0196970598,0.0203220636,opposite_break,-33.698826375929436,0.063721443517169
1786481520000,1786481640000,1,0.020244048,0.0200749842,confirmed_pivot,-10.34293300430827,0.0
1786481940000,1786482120000,1,0.020286056400000002,0.020284942200000003,confirmed_pivot,-2.054869501397974,0.0
1786482240000,1786482420000,1,0.0204470886,0.020372924599999998,confirmed_pivot,-5.623490730118006,0.0
1786484760000,1786484880000,-1,0.0199090174,0.0199449882,confirmed_pivot,-3.808565941581829,0.0
1786485120000,1786486500000,-1,0.01979604,0.019300859400000002,confirmed_pivot,23.03913816096547,0.0
1786487520000,1786487880000,-1,0.019262146799999998,0.019251849600000003,confirmed_pivot,-1.4648832600530737,0.0
1786488000000,1786489620000,-1,0.019186162,0.0192008394,confirmed_pivot,-2.7657642732298173,0.0
1786490460000,1786490760000,-1,0.0190151962,0.019063812,confirmed_pivot,-4.559238163422087,0.0
1786492620000,1786493040000,-1,0.019071185,0.019151829599999996,confirmed_pivot,-6.182917742132718,0.049920678762226896
1786493640000,1786495680000,1,0.0193608714,0.019331133,confirmed_pivot,-3.534469238817411,0.0
1786497120000,1786498380000,-1,0.0188132366,0.01815363,confirmed_pivot,33.09583282442752,0.0
1786508400000,1786508460000,1,0.018777754799999997,0.0185592874,confirmed_pivot,-13.622738443682223,0.0
1786512840000,1786513260000,1,0.0186757344,0.0181153762,opposite_break,-31.97460928765401,0.0
1786514880000,1786515540000,1,0.0188547702,0.018592280800000003,opposite_break,-15.90772243938545,0.0
1786520700000,1786520880000,1,0.0189557904,0.018867225799999998,confirmed_pivot,-6.667493865093613,0.0
1786521360000,1786523400000,1,0.019103819999999997,0.0191531686,confirmed_pivot,0.5306065174400837,-0.04999000199960009
1786523580000,1786523820000,1,0.0193708734,0.019266145999999998,confirmed_pivot,-7.401030218905916,0.0
1786525080000,1786525860000,-1,0.0188602272,0.0191578308,opposite_break,-17.79520757841144,0.0
1786526340000,1786526820000,1,0.0192208434,0.0192551482,confirmed_pivot,-0.21701397348676377,0.0
1786528080000,1786528620000,1,0.0193828758,0.0195750842,confirmed_pivot,7.906486198502993,0.0
1786531500000,1786531800000,1,0.0201010194,0.0199999992,confirmed_pivot,-7.020600089565581,0.0
1786532040000,1786533240000,1,0.0205901172,0.021196759800000003,confirmed_pivot,27.433341807301712,0.0
1786533540000,1786533660000,1,0.021528304800000002,0.021344730200000002,confirmed_pivot,-10.518600377675808,0.0
1786539600000,1786539780000,-1,0.0201919608,0.0202520496,confirmed_pivot,-4.978853286997273,0.0
1786540020000,1786540200000,-1,0.0199840024,0.019988996999999998,confirmed_pivot,-2.2501798438534424,0.0
1786540500000,1786540920000,-1,0.0198700252,0.0198579708,confirmed_pivot,-1.3927307953288692,0.0
1786543800000,1786544460000,1,0.022194438,0.022350529,confirmed_pivot,5.025855261575019,0.0
1786549200000,1786549260000,-1,0.021431712800000002,0.021508300799999998,confirmed_pivot,-5.577156371748108,0.0
1786550220000,1786550880000,-1,0.021305738,0.0211352262,confirmed_pivot,6.26416979495392,0.2530738263466865
1786575300000,1786575660000,1,0.021244247999999997,0.0212217548,confirmed_pivot,-3.0577313350888033,0.0
1786580640000,1786581300000,1,0.0216733338,0.0216776636,confirmed_pivot,-1.8004243260443344,0.0
1786586280000,1786588440000,1,0.022529505,0.021885622,opposite_break,-30.550965367414772,0.0
1786590900000,1786591020000,-1,0.021865626000000003,0.022026404399999998,confirmed_pivot,-9.360373693394154,0.0
1786591500000,1786592580000,-1,0.0218316328,0.021659331,confirmed_pivot,5.900192504153879,0.0
1786592760000,1786595100000,-1,0.021575683999999998,0.020741147399999996,confirmed_pivot,37.03967918537376,0.3215028995141012
1786597140000,1786597320000,-1,0.0206988594,0.0207201432,confirmed_pivot,-3.02928781669973,0.0
1786598580000,1786599660000,-1,0.020430913,0.020369073,confirmed_pivot,1.029812715662635,0.0
1786599840000,1786600200000,-1,0.0199150162,0.0198259644,confirmed_pivot,2.4760622288622587,0.0
1786600500000,1786600800000,-1,0.0197420508,0.019938987000000002,confirmed_pivot,-11.985443670320254,0.0
1786600980000,1786601220000,-1,0.0197350522,0.0198419676,confirmed_pivot,-7.422955780172751,0.0
1786605720000,1786605840000,1,0.0201960384,0.020070985,confirmed_pivot,-8.185784762619674,0.0
1786609020000,1786609200000,-1,0.0192531486,0.019317862800000002,confirmed_pivot,-5.364588075739628,0.0
1786609440000,1786610820000,-1,0.019106177999999998,0.0190778148,confirmed_pivot,-0.5140113737033538,0.0
1786615320000,1786616160000,-1,0.018776244,0.018641727599999998,confirmed_pivot,5.171344620361935,0.0
1786619220000,1786620120000,1,0.019095818400000002,0.0193151362,confirmed_pivot,9.473636668015072,0.0
1786621560000,1786621680000,1,0.01935387,0.019266145999999998,confirmed_pivot,-6.52810089144966,0.0
1786623660000,1786624380000,1,0.0205081008,0.020353928400000002,confirmed_pivot,-9.510116568180678,0.0
1786626600000,1786627020000,1,0.0204730938,0.0204429106,confirmed_pivot,-3.472811930359166,0.0
1786629840000,1786630800000,1,0.020679134999999998,0.0208478296,confirmed_pivot,6.149562609848118,0.0
1786630980000,1786631100000,1,0.02095419,0.0209248142,confirmed_pivot,-3.400503870586355,0.0
1786636500000,1786641600000,-1,0.019644070399999998,0.0195149022,confirmed_pivot,4.925175038570324,0.3431701094901391
1786641720000,1786643760000,-1,0.0194701052,0.019525904400000002,confirmed_pivot,-4.868756928955957,0.0
1786647480000,1786650780000,-1,0.019452108800000003,0.0195959184,opposite_break,-9.400401215111227,0.0
