entry_time,exit_time,side,entry_price,exit_price,reason,net_pnl,funding
1786313520000,1786314720000,1,0.0029464891799999998,0.0029400118799999997,opposite_break,-4.196112832832483,0.0
1786314720000,1786320600000,-1,0.0029400118799999997,0.00289147818,opposite_break,14.622542933397847,0.09804042016320016
1786320600000,1786322700000,1,0.00289147818,0.00288522284,opposite_break,-4.161207614577292,0.0
1786322700000,1786324620000,-1,0.00288522284,0.00290778144,opposite_break,-9.826486844253592,0.0
1786324620000,1786325580000,1,0.00290778144,0.00289532082,opposite_break,-6.280981785205925,0.0
1786325580000,1786326300000,-1,0.00289532082,0.00290368062,opposite_break,-4.8902357701417545,0.0
1786326300000,1786328220000,1,0.00290368062,0.00290671854,opposite_break,-0.9548154645190288,0.0
1786328220000,1786329900000,-1,0.00290671854,0.00290588106,opposite_break,-1.7115931699393652,0.0
1786329900000,1786331640000,1,0.00290588106,0.0028967205399999998,opposite_break,-5.149254663575369,0.0
1786331640000,1786335360000,-1,0.0028967205399999998,0.0029051809199999996,opposite_break,-4.9235959296231755,0.0
1786335360000,1786336860000,1,0.0029051809199999996,0.00287782432,opposite_break,-11.407071074939946,0.0
1786336860000,1786339500000,-1,0.00287782432,0.0028925784,opposite_break,-7.1319442876901356,0.0
1786339500000,1786342260000,1,0.0028925784,0.00289722044,opposite_break,-0.3967943755647714,0.0
1786342260000,1786350420000,-1,0.00289722044,0.00289787946,opposite_break,-2.1278953492403208,0.09979841230168873
1786350420000,1786351140000,1,0.00289787946,0.00288912206,opposite_break,-5.018980851605194,0.0
1786351140000,1786351980000,-1,0.00288912206,0.00289977984,opposite_break,-5.692622727057854,0.0
1786351980000,1786353600000,1,0.00289977984,0.00289332122,opposite_break,-4.225052154304276,0.0
1786353600000,1786357440000,-1,0.00289332122,0.00287977584,opposite_break,2.6862841520237444,0.0
1786357440000,1786359900000,1,0.00287977584,0.00287252538,opposite_break,-4.515199078828225,0.0
1786359900000,1786360680000,-1,0.00287252538,0.00288147618,opposite_break,-5.119119803912762,0.0
1786360680000,1786365000000,1,0.00288147618,0.00288632262,opposite_break,-0.31975235693264237,0.0
1786365000000,1786370520000,-1,0.00288632262,0.00289147818,opposite_break,-3.787989854024048,0.0
1786370520000,1786372260000,1,0.00289147818,0.00288162356,opposite_break,-5.404751745351162,0.0
1786372260000,1786373040000,-1,0.00288162356,0.00289047798,opposite_break,-5.075791905310353,0.0
1786373040000,1786373580000,1,0.00289047798,0.0028767245400000002,opposite_break,-6.753430628106558,0.0
