1787665200000,"0.0039961","0.0039740"
1787665500000,"0.0039740","0.0039492"
1787665800000,"0.0039492","0.0039163"
1787666100000,"0.0039163","0.0039349"
1787666400000,"0.0039348","0.0039497"
1787666700000,"0.0039498","0.0039591"
1787667000000,"0.0039584","0.0039707"
1787667300000,"0.0039708","0.0039548"
1787667600000,"0.0039549","0.0039710"
1787667900000,"0.0039711","0.0039774"
