1787669760000,"0.0039767","0.0039760"
1787669820000,"0.0039761","0.0039743"
1787669880000,"0.0039743","0.0039713"
1787669940000,"0.0039712","0.0039720"
1787670000000,"0.0039721","0.0039726"
1787670060000,"0.0039726","0.0039645"
1787670120000,"0.0039644","0.0039640"
1787670180000,"0.0039641","0.0039577"
1787670240000,"0.0039577","0.0039513"
1787670300000,"0.0039513","0.0039529"
