symbol,side,timestamp,label_end,price,atr,adverse_1m_atr,favorable_1m_atr,bad_1m,bad_close_1m,bad_3m,net_1m_bps,return_1_atr,return_3_atr,return_6_atr,body_atr,body_ratio,rejection_wick_ratio,extension_atr,ma3_slope_atr,ma3_acceleration_atr,ma15_slope_atr,volume_shock,volume_change,atr_regime,opening_gap_atr,short_side,pepe_asset
龙虾USDT,SHORT,1786323540000,1786323720000,0.020116,0.00018309999999999992,0.1966138722009903,0.6116876024030451,0,0,0,29.78286150327943,0.8738394320043719,1.3708356089568425,2.5996723102130033,0.9666848716548342,0.6679245283018836,0.18867924528302332,1.9532252422748435,0.45694520298561414,0.10194793373384402,0.07646095030040195,0.8851527005247875,1.1229763510781747,0.840068820493213,-0.005461496450013824,1.0,0.0
龙虾USDT,SHORT,1786323600000,1786323780000,0.020032,0.00018309999999999992,0.0,1.7476788640087437,0,0,0,106.38169521266101,0.4533042053522653,1.8787547788093786,2.386673948661934,0.4587657018022791,0.5675675675675537,0.18918918918919236,2.1822775208316787,0.6262515929364596,0.16930638995084538,0.1070453304205059,0.4564532259415174,0.35404890229562025,0.8425169676751403,-0.0,1.0,0.0
1000PEPEUSDT,LONG,1786324620000,1786324800000,0.0029072,3.5700000000000056e-06,0.9803921568627522,0.22408963585434682,1,1,1,-18.18780988580196,0.5042016806723107,1.5686274509804279,1.1204481792717342,0.5042016806723107,0.5294117647059648,0.08823529411763956,1.9278979488004946,0.5228758169936379,0.19607843137272052,0.07282913165247139,1.170357652191828,1.2895242941920924,0.8576576576576586,0.0,0.0,1.0
龙虾USDT,SHORT,1786324800000,1786324980000,0.019435,0.00020399999999999967,0.14215686274508738,0.5931372549019597,0,0,0,15.80159644970423,0.17647058823530082,1.2647058823529496,0.8725490196078498,0.10784313725490795,0.20754716981133495,0.1320754716981163,1.4312945570450106,0.4215686274509945,-0.08333333333331476,0.11045751633987674,0.3875423023460781,0.4118835444938932,1.017473274701158,0.0147058823529389,1.0,0.0
1000PEPEUSDT,LONG,1786326300000,1786326480000,0.0029031,3.4600000000000516e-06,0.8092485549132398,0.31791907514449597,1,1,1,-19.573559677586392,0.26011560693637165,1.0115606936416124,3.3815028901733326,0.26011560693637165,0.4736842105262437,0.21052631578959383,1.3466685339194155,0.33718689788053746,-0.3660886319846623,0.11560693641624872,0.33609900600377746,0.5574587673310325,0.9338311367010177,-0.028901734103999512,0.0,1.0
龙虾USDT,SHORT,1786326360000,1786326540000,0.018835,0.00014259999999999932,0.0,1.640953716690061,0,0,0,61.31181677727705,0.4417952314165558,0.5049088359046248,0.3506311360448682,0.47685834502103047,0.6476190476190288,0.15238095238097127,1.437626425970053,0.16830294530154158,0.014025245441784994,0.25946704067322923,0.16742488935384153,0.14663243949502233,0.6612106739619296,0.049088359046283975,1.0,0.0
龙虾USDT,SHORT,1786326420000,1786326600000,0.018697,0.00013919999999999975,0.09339080459771994,0.8333333333333208,0,0,0,25.99679282772545,1.0416666666666885,1.6954022988505784,1.5373563218391004,0.9913793103448488,0.5897435897435973,0.41025641025640264,2.229442062986899,0.5651340996168179,0.3927203065133714,0.4013409961685923,1.2596597785982686,2.6378912373523455,0.6489510489510488,-0.0,1.0,0.0
1000PEPEUSDT,LONG,1786326540000,1786326720000,0.0029141,4.040000000000033e-06,0.0,2.450495049504869,0,0,0,15.436259565560167,1.3861386138614085,3.2673267326732662,3.4405940594059823,1.3613861386139234,0.9821428571428862,0.0,3.201996465523962,1.089108910891053,0.6518151815181399,0.32343234323443953,0.8090932575676033,0.4691453352830366,1.1015177678814951,0.0,0.0,1.0
1000PEPEUSDT,SHORT,1786328220000,1786328400000,0.0029073,3.849999999999947e-06,0.0,4.3636363636364175,0,0,0,37.56021298111641,1.2467532467532942,1.974025974025993,3.0129870129870713,1.2207792207791968,1.0,0.0,2.6199668580205557,0.6580086580087018,-0.025974025973759432,0.30649350649349283,1.2200904470267904,1.2483754308012567,0.9519884607459226,-0.02597402597398472,1.0,1.0
龙虾USDT,SHORT,1786328760000,1786328940000,0.018411,0.0002099999999999994,0.676190476190477,0.10952380952380372,1,0,1,-34.82613768942562,0.43333333333333834,1.909523809523808,1.452380952380955,0.4380952380952479,0.6258503401360611,0.14285714285714285,1.5169572621582366,0.6365079365079416,0.12857142857144185,0.08285714285714665,0.6324612901717389,0.5467399343817746,0.9562551227952987,0.01428571428571209,1.0,0.0
龙虾USDT,SHORT,1786329780000,1786329960000,0.01834,0.0001074000000000002,0.6797020484171323,0.0651769087523282,1,0,1,-31.095420801526867,0.837988826815639,0.8286778398510115,1.2290502793296083,0.735567970204833,0.5448275862068938,0.20689655172413052,1.802534330291146,0.2762259466169823,0.24208566108005772,0.06703910614524079,0.6934635709977077,1.1102073430606159,0.5589965127778079,-0.018621973929222786,1.0,0.0
1000PEPEUSDT,LONG,1786329900000,1786330080000,0.0029053,4.509999999999974e-06,1.086474501108644,0.0221729490021819,1,1,1,-28.51161752658931,0.8647450110864404,3.6585365853658796,4.412416851441218,0.8647450110864404,0.9069767441859949,0.09302325581400508,2.85354975451364,1.2195121951219279,0.43606799704361593,0.29416112342940176,0.5080487201342658,0.23169845968483663,0.9814660331507791,0.0,0.0,1.0
龙虾USDT,SHORT,1786330080000,1786330260000,0.018277,9.279999999999983e-05,0.5280172413792786,0.42025862068966496,1,0,1,7.161241861356796,0.8189655172413773,1.228448275862066,1.5193965517241275,0.8189655172413773,0.55474452554745,0.328467153284675,2.04573545931613,0.4094827586206513,0.366379310344746,0.27227011494255726,1.0997750732859481,1.7659720027045673,0.4941909487081618,0.10775862068965097,1.0,0.0
1000PEPEUSDT,LONG,1786330740000,1786330920000,0.0029081,3.54000000000001e-06,0.0,0.7627118644067807,0,0,1,-8.2197309067764,0.33898305084740366,0.9604519774010587,1.5254237288135615,0.3672316384179798,0.5416666666665085,0.3333333333333333,2.100619598333689,0.3201506591337679,-0.12241054613924492,0.1261770244822171,0.3106448221669711,0.45645374320453436,0.8254313695010203,0.0,0.0,1.0
1000PEPEUSDT,SHORT,1786331640000,1786331820000,0.0028973,4.4200000000000746e-06,0.4072398190045524,0.5656108597284742,0,0,0,-6.819659424291517,1.1990950226243575,3.0090497737555926,2.9411764705881835,1.1990950226243575,0.6385542168674283,0.3493975903614546,2.0775640256302443,1.0030165912517988,0.1357466063348181,0.16138763197588726,1.1594089127755942,0.9562668652275184,1.0659163987138487,0.022624434389201763,1.0,1.0
1000PEPEUSDT,SHORT,1786331700000,1786331880000,0.0028958,4.5500000000000835e-06,0.3736263736263401,1.0549450549450612,0,0,1,-0.5973473133504108,0.35164835164835373,2.7912087912087484,2.703296703296612,0.32967032967027204,0.34883720930226697,0.23255813953491186,2.124268203793043,0.9304029304030114,-0.04395604395587742,0.1963369963369705,0.3012956166071037,0.16231815338528185,1.0936623667975562,-0.0,1.0,1.0
龙虾USDT,SHORT,1786334040000,1786334220000,0.01805,9.680000000000036e-05,0.07231404958677723,0.36157024793388615,0,0,0,0.7500283379485245,0.5991735537189959,2.0661157024793186,2.241735537190094,0.661157024793402,0.6336633663366465,0.3663366336633534,2.2289816360778656,0.6887052341597371,0.03099173553714928,0.2575757575757681,0.7668005689538026,0.9498416916918384,0.6527602949109889,-0.04132231404959211,1.0,0.0
1000PEPEUSDT,LONG,1786335360000,1786335540000,0.0029046,2.9600000000000284e-06,0.1689189189187932,0.7432432432433641,0,0,1,-4.774426409831789,1.1486486486487022,3.412162162162084,2.9054054054054115,1.1824324324324316,0.8974358974358461,0.0,3.210938370791976,1.137387387387508,0.15765765765774545,0.34234234234235716,1.1102358476325953,0.8708948166145041,0.7876530069185768,-0.03378378378387585,0.0,1.0
1000PEPEUSDT,SHORT,1786336860000,1786337040000,0.0028784,4.169999999999912e-06,1.103117505995228,0.8633093525180768,1,1,1,-24.51445309894272,2.446043165467607,2.5419664268585507,3.21342925659474,2.422062350119923,0.9805825242718337,0.019417475728166378,3.0373467949676267,0.8473221422863569,1.0551558753001722,0.2238209432454312,1.8117792522771405,1.4850637284154689,1.3156649313771502,-0.0,1.0,1.0
龙虾USDT,SHORT,1786337340000,1786337520000,0.017923,0.00014960000000000076,0.28074866310158214,0.2874331550802216,0,0,0,-1.951012163143219,0.46791443850267556,0.34759358288769854,0.11363636363636075,0.46791443850267556,0.5263157894736842,0.1879699248120338,1.4936471298698053,0.11586452762921738,0.04456327985736454,0.2526737967914726,0.4643012148612178,0.3826550972028102,0.9353605035274042,0.1336898395721864,1.0,0.0
龙虾USDT,SHORT,1786337400000,1786337580000,0.017894,0.00014140000000000056,0.3606789250353519,0.29702970297029846,0,0,0,11.48563881748075,0.26874115983026653,2.432814710042427,0.6152758132956148,0.12729844413013142,0.21176470588236496,0.2941176470588379,1.6227327412749992,0.8109382366808008,0.6883545497406952,0.2234794908061958,0.24043144386353882,0.36551641271524443,0.8806585216479669,0.07779349363508167,1.0,0.0
1000PEPEUSDT,LONG,1786339800000,1786339980000,0.0028952,2.6800000000000434e-06,0.7089552238805825,0.18656716417912622,1,0,1,-11.654807940729754,0.18656716417912622,2.2014925373134306,1.3432835820894822,0.18656716417912622,0.8333333333335743,0.16666666666642574,1.9177238151293323,0.7338308457713053,0.3606965174132147,0.24626865671624595,0.39420231397410993,0.2368257242878251,0.8289514382926207,-0.03731343283576052,0.0,1.0
龙虾USDT,SHORT,1786339920000,1786340100000,0.017449,0.00022629999999999975,0.0,1.1754308440123693,0,0,0,31.58164009398899,0.15024304021210494,1.073795846221816,0.1237295625276041,0.22094564737073805,0.4716981132075348,0.2735849056603931,1.3328462659404925,0.3579319487406002,0.29754013845926874,0.26425099425542325,0.36773692278094755,0.6539343891312446,0.8661372117500701,-0.035351303579308886,1.0,0.0
1000PEPEUSDT,LONG,1786341300000,1786341480000,0.002906,3.430000000000056e-06,0.5830903790088142,0.49562682215739096,1,1,1,-18.190365072264296,0.9620991253645181,2.827988338192395,0.9037900874636114,0.9620991253645181,0.7021276595745014,0.29787234042549854,1.8639680718417664,0.9426627793976757,0.3304178814385978,0.14382896015539287,1.1470263590030632,0.8510255883207567,1.231082131961483,0.0,0.0,1.0
1000PEPEUSDT,SHORT,1786342260000,1786342440000,0.0028978,2.969999999999969e-06,1.0101010101010086,0.0,1,1,1,-20.977707674787936,0.5050505050505774,2.0538720538719972,2.4242424242425082,0.5050505050505774,0.6000000000001041,0.0,1.4242690043919255,0.6846240179570892,0.022446689113076686,0.1459034792366777,0.29695400968381,0.24346449269022694,1.0621051376802715,-0.03367003366998008,1.0,1.0
龙虾USDT,LONG,1786347600000,1786347780000,0.026631,0.0006435999999999997,0.35270354257302383,0.348042262274708,0,0,0,-31.88967843866123,0.3387197016780602,0.17557489123679082,-0.2889993784959637,0.3309509011808546,0.4863013698630079,0.513698630136992,1.374732205207584,0.05852496374560053,0.13983840894967411,0.08928941371451514,0.40012324652109155,0.612160737599865,1.2170377724199877,0.0,0.0,0.0
1000PEPEUSDT,SHORT,1786347840000,1786348020000,0.0028961,2.209999999999929e-06,0.27149321266964954,0.31674208144805527,0,0,0,-10.618003452919579,0.7239819004525296,1.4479638009050593,3.167420814479768,0.7239819004525296,0.8000000000000868,0.0,1.634028088586268,0.4826546003013593,0.3167420814476628,0.0904977375568115,0.7960120679743407,0.4365249696332569,0.9365068154530393,-0.0,1.0,1.0
1000PEPEUSDT,SHORT,1786347900000,1786348080000,0.0028957,2.2399999999999243e-06,0.0,1.6071428571430473,0,0,0,-2.670234710086537,0.17857142857134214,1.6964285714286216,2.5446428571429323,0.17857142857134214,0.3076923076921281,0.23076923076951306,1.6201709064570464,0.5654761904765299,0.0892857142863487,0.18154761904732145,0.6803085719201049,0.5987109239646597,0.9490185002118039,-0.0,1.0,1.0
龙虾USDT,SHORT,1786350120000,1786350300000,0.026197,0.0005290999999999994,1.517671517671516,0.0,1,1,1,-301.1377783143098,0.9790209790209823,2.3436023436023428,2.13759213759214,0.9828009828009833,0.4722979109900082,0.49954586739327994,1.8075023067292806,0.7812007812007722,0.2072702072701897,0.1708561708561662,1.4490835832864752,0.9072893961068278,0.8998069777131529,-0.015120015120017144,1.0,0.0
1000PEPEUSDT,SHORT,1786351140000,1786351320000,0.0028897,1.8300000000000174e-06,0.21857923497279932,0.38251366120204333,0,0,1,-9.576149652213436,0.655737704917924,1.4207650273224846,1.803278688524528,0.6010928961748426,0.8461538461540514,0.07692307692297427,1.6906889900188735,0.4735883424408282,0.2550091074682659,0.21129326047351643,0.7906184595249822,1.0072011399250276,0.8165390049825461,-0.054644808743081336,1.0,1.0
1000PEPEUSDT,SHORT,1786351380000,1786351560000,0.0028834,2.4900000000000007e-06,2.329317269076405,0.16064257028104126,1,1,1,-30.04508656447197,0.8835341365461624,2.289156626506014,3.6144578313252573,0.8835341365461624,0.7857142857143078,0.21428571428569215,2.9559212000513235,0.7630522088351638,0.21419009370793893,0.2838018741633761,0.624189551293415,0.43207399768091836,1.1095432603045108,-0.04016064257021677,1.0,1.0
1000PEPEUSDT,LONG,1786351980000,1786352160000,0.0028992,3.420000000000029e-06,0.8479532163742982,0.029239766081824253,1,1,1,-21.307326624586164,0.643274853801148,1.4619883040936221,1.5789473684210458,0.643274853801148,0.43999999999996875,0.5399999999999775,1.9189690664512482,0.4873294346977472,0.13645224171534892,0.16569200779729998,1.4492685741725084,2.081690986207574,1.384335154826988,-0.029239766081824253,0.0,1.0
1000PEPEUSDT,LONG,1786352220000,1786352400000,0.0029013,2.6900000000000276e-06,0.2230483271375093,1.1152416356877077,0,0,0,-1.6660112708096069,1.0408921933084843,1.7843866171002356,2.602230483271372,1.003717472118953,0.843749999999983,0.15625000000001693,2.503952000748214,0.5947955390334656,0.6939281288725915,0.39157372986362027,0.7658028584312632,1.2354100880125745,1.0617722518255608,0.0,0.0,1.0
1000PEPEUSDT,SHORT,1786353600000,1786353780000,0.0028939,1.71999999999989e-06,0.0,1.0465116279071323,0,0,1,-5.776287743183348,0.34883720930229334,1.9186046511628656,2.0930232558140123,0.29069767441866184,0.38461538461553857,0.07692307692297427,1.4221093185758575,0.6395348837209552,0.09689922480613657,0.1705426356589214,0.5215049855811285,0.5990202001875652,0.7014205124719193,-0.0,1.0,1.0
1000PEPEUSDT,SHORT,1786354020000,1786354200000,0.0028906,1.849999999999942e-06,0.5405405405403948,0.48648648648666004,1,0,1,-11.65384347540129,1.081081081081024,1.6216216216216532,0.7567567567567403,1.081081081081024,0.7407407407406753,0.03703703703697755,2.1476475358120286,0.5405405405403948,0.1261261261258499,0.16216216216190746,1.0616891951742768,1.6389000434217276,0.7861189801699466,0.05405405405396915,1.0,1.0
龙虾USDT,LONG,1786356300000,1786356480000,0.027492,0.0002853000000000005,0.08412197686645523,0.6940063091482647,0,0,1,-5.4565688563935355,0.392569225376787,1.405538030143701,1.3284262180161241,0.43813529617945984,0.6983240223463748,0.0,1.4176867841251435,0.4685126767145711,-0.010515247108317544,0.12945437551115493,0.444611532753694,0.2587851902859678,0.7500755859554735,-0.024535576586049948,0.0,0.0
1000PEPEUSDT,SHORT,1786356480000,1786356660000,0.0028743,3.030000000000003e-06,0.09900990099008342,0.09900990099022655,0,0,0,-11.303760880909138,0.462046204620437,2.046204620462058,1.122112211221184,0.462046204620437,0.8749999999999323,0.06249999999989836,1.532749093097581,0.6820682068206383,0.3080308030801959,0.15401540154009796,0.4691219801526998,0.4330217447832688,1.1582568807339528,-0.03300330033012323,1.0,1.0
1000PEPEUSDT,LONG,1786357440000,1786357620000,0.0028792,2.5599999999999323e-06,0.1953125000000311,0.5078124999998775,0,0,0,-7.487565764797268,0.23437499999996955,1.6796875000000642,2.070312499999957,0.1953125000000311,0.5,0.4000000000001735,1.240610655745812,0.5598958333332418,-0.2734375000000774,0.1302083333332411,0.34384142244776805,0.17413674724054734,0.9260822380320555,0.039062500000107865,0.0,1.0
龙虾USDT,LONG,1786358460000,1786358640000,0.028896,0.00029449999999999995,0.4617996604414286,0.8183361629881093,0,0,0,43.337765780730315,0.2410865874363383,2.0848896434634976,1.375212224108656,0.2580645161290312,0.21229050279329684,0.6145251396648036,1.6951014731496097,0.6949632144878521,0.33729485002831977,0.10503678551216812,1.1978663056902998,0.515918482318758,0.9224312091835927,0.027164685908322796,0.0,0.0
1000PEPEUSDT,LONG,1786358580000,1786358760000,0.0028835,2.019999999999973e-06,0.742574257425851,0.0,1,0,1,-14.772741598751885,0.6930693069306655,1.33663366336636,0.7920792079208219,0.6435643564356947,1.0,0.0,1.4916581444219508,0.44554455445495245,0.23102310230950618,0.08910891089077579,0.5338516538445219,0.6279501834269907,0.8149542764927384,-0.04950495049497086,0.0,1.0
龙虾USDT,LONG,1786359180000,1786359360000,0.030004,0.00043560000000000023,0.5165289256198333,2.0293847566574814,1,0,1,80.26563586521732,0.6932966023875116,2.18778696051423,1.9467401285583128,0.6657483930211167,0.27566539923954214,0.5931558935361207,2.2904433262139805,0.7292623201714046,0.16911539638810685,0.2685950413223038,1.7097893326298799,0.806516942584775,1.3098322616858025,-0.05739210284664992,0.0,0.0
1000PEPEUSDT,SHORT,1786359900000,1786360080000,0.0028731,2.919999999999876e-06,0.2054794520547711,2.602739726027497,0,0,0,-9.213880338309508,0.7876712328768206,1.3013698630137485,2.226027397260367,0.7876712328768206,0.5750000000000407,0.42499999999995935,1.7527641577600783,0.43378995433786666,0.4452054794519546,0.14840182648373731,1.0464036928686573,0.3874273905740211,1.3942384211363854,-0.0,1.0,1.0
1000PEPEUSDT,LONG,1786360680000,1786360860000,0.0028809,2.3000000000000017e-06,0.3043478260870344,0.1739130434781707,0,0,1,-13.734527491408732,0.1304347826088637,1.4347826086958038,2.1739130434783593,0.1304347826088637,0.3333333333338152,0.22222222222190097,1.594375314372679,0.4782608695652051,-0.08695652173936819,0.06956521739126828,0.31842741080245596,0.576182859867497,1.022373684990406,0.043478260869495536,0.0,1.0
1000PEPEUSDT,LONG,1786361280000,1786361460000,0.0028834,2.5199999999999094e-06,0.0,0.1190476190476047,0,0,0,-10.960185839634486,0.555555555555546,1.9047619047620195,0.0,0.5158730158730684,0.9285714285715392,0.0,1.4574700375014904,0.6349206349205011,0.19841269841238768,0.2513227513228167,0.4953102598294603,0.46534042858971436,1.1273486430062591,0.0,0.0,1.0
